,State,Year,Population,CO2 Emissions (Millions of tonnes),PPP,GDP,Average Salary,Average Disposable Income,Violent Crimes Committed,Unemployment Rate,Hospital Count,Traffic Fatalities,Air Quality Index
1708,Missouri,1964,4462488,,,,2616.0,2354.0,,,,,
1709,Missouri,1965,4498157,,,,2828.0,2528.0,,,,,
1710,Missouri,1966,4533825,,,,2993.0,2666.0,,,,,
1711,Missouri,1967,4569494,,,,3174.0,2825.0,,,,,
1712,Missouri,1968,4605163,,,,3492.0,3086.0,,,,,
1713,Missouri,1969,4640832,,,,3645.0,3163.0,,,,,
1714,Missouri,1970,4676501,86.67660862878957,,,3945.0,3471.0,,,,,
1715,Missouri,1971,4700519,89.10240503512662,,,4222.0,3750.0,,,,,
1716,Missouri,1972,4724538,94.74356087525562,,,4562.0,4003.0,,,,,
1717,Missouri,1973,4748556,99.98041372498578,,,5045.0,4473.0,,,,,
1718,Missouri,1974,4772575,97.71230855841824,,,5386.0,4737.0,,,,,
1719,Missouri,1975,4796593,100.9326827914049,,,5883.0,5248.0,,,,,
1720,Missouri,1976,4820612,107.2438037700903,,,6409.0,5667.0,,6.18,,,
1721,Missouri,1977,4844630,111.3808868730902,,,7070.0,6250.0,,6.02,,,
1722,Missouri,1978,4868649,110.8937278169866,,,7828.0,6869.0,,4.9,,,
1723,Missouri,1979,4892667,110.0408615752263,,,8695.0,7592.0,,4.79,,,
1724,Missouri,1980,4916686,104.5333285780052,,,9374.0,8190.0,,7.18,,,47.75
1725,Missouri,1981,4936724,101.8521222124027,,,10438.0,9075.0,,7.71,,,34.875
1726,Missouri,1982,4956763,101.0658744321537,,,11166.0,9664.0,,9.27,,,37.55555555555556
1727,Missouri,1983,4976802,102.6065499228528,,,11889.0,10515.0,,9.96,,,35.22222222222222
1728,Missouri,1984,4996840,106.3186112158154,,,13086.0,11628.0,,7.38,,,39.22222222222222
1729,Missouri,1985,5016879,100.6633049146049,,,13940.0,12340.0,,6.62,,,35.583333333333336
1730,Missouri,1986,5036918,98.8093466586077,,,14608.0,12948.0,,6.39,,,36.583333333333336
1731,Missouri,1987,5056956,101.4579253226371,,,15232.0,13457.0,,6.25,,,33.266666666666666
1732,Missouri,1988,5076995,105.4100138160377,,,16147.0,14316.0,,5.7,,,34.86666666666667
1733,Missouri,1989,5097034,105.6971303800638,,,17258.0,15238.0,,5.55,,,34.61538461538461
1734,Missouri,1990,5117073,102.9838863040371,,,17917.0,15819.0,,5.92,,,31.76923076923077
1735,Missouri,1991,5164886,103.3996999730085,,,18580.0,16530.0,,6.57,,,34.0
1736,Missouri,1992,5212700,103.1986177638521,,,19566.0,17448.0,,6.18,,,32.07692307692308
1737,Missouri,1993,5260514,101.1726181877317,,,20247.0,18029.0,,6.22,,,31.076923076923077
1738,Missouri,1994,5308328,108.7649141604636,,,21271.0,18879.0,,5.18,,,31.933333333333334
1739,Missouri,1995,5356142,115.9405808208881,,,22201.0,19638.0,,4.82,,,31.866666666666667
1740,Missouri,1996,5403955,122.3876556161914,,,23270.0,20480.0,,4.71,,,34.3125
1741,Missouri,1997,5451769,125.9077296438617,,243724.1,24469.0,21434.0,,4.35,,,33.4
1742,Missouri,1998,5499583,130.9470668009193,,249234.0,25506.0,22247.0,,4.03,,,39.61538461538461
1743,Missouri,1999,5547397,131.5050262228945,,256290.4,26281.0,22913.0,,3.23,118.0,,50.4
1744,Missouri,2000,5595211,126.6388033645462,,262665.4,27857.0,24288.0,,3.42,119.0,,48.44444444444444
1745,Missouri,2001,5634582,132.46203770119,,260381.1,28634.0,24979.0,,4.49,117.0,,46.04761904761905
1746,Missouri,2002,5673954,132.999643733704,,264997.7,29144.0,26008.0,,5.28,119.0,,51.45
1747,Missouri,2003,5713325,140.4723317252633,,271970.5,30054.0,27126.0,,5.66,119.0,,49.65
1748,Missouri,2004,5752697,141.4720910007348,,279128.2,31396.0,28465.0,,5.88,119.0,,46.5
1749,Missouri,2005,5792069,144.2475869942386,,285341.7,32256.0,28956.0,,5.4,119.0,2848.0,50.333333333333336
1750,Missouri,2006,5831440,143.0166373656446,,286558.3,33860.0,30225.0,,4.88,119.0,,50.2
1751,Missouri,2007,5870812,141.5344615925499,,288320.8,35228.0,31253.0,,5.08,117.0,,50.72222222222222
1752,Missouri,2008,5910183,138.273619070884,88.468,297881.8,37124.0,32963.0,29666.0,6.22,123.0,,47.0
1753,Missouri,2009,5949555,131.8908870334063,90.473,289566.8,36306.0,33128.0,29468.0,9.02,125.0,,43.142857142857146
1754,Missouri,2010,5988927,136.7753829972066,93.124,295986.4,36984.0,33719.0,27295.0,9.51,122.0,,47.333333333333336
1755,Missouri,2011,6005525,136.5140560841791,92.522,292984.2,38402.0,34639.0,26889.0,8.64,120.0,,48.333333333333336
1756,Missouri,2012,6022124,128.8102396588153,92.456,296514.3,39983.0,36101.0,27156.0,7.19,123.0,,49.0
1757,Missouri,2013,6038722,133.5175173890135,92.837,302025.7,40121.0,35887.0,26218.0,6.78,123.0,,45.38095238095238
1758,Missouri,2014,6055321,133.0265075402614,93.373,303617.8,41380.0,36948.0,26865.0,6.15,122.0,3110.0,43.80952380952381
1759,Missouri,2015,6071920,124.251692333983,92.296,308009.9,42677.0,37867.0,30235.0,5.11,121.0,3309.0,42.42857142857143
1760,Missouri,2016,6088518,118.4053400343506,91.704,308423.3,43826.0,38911.0,31687.0,4.55,119.0,3625.0,40.80952380952381
1761,Missouri,2017,6105117,123.9426022745293,91.718,311273.8,44781.0,39922.0,32511.0,3.74,126.0,3776.0,42.76190476190476
1762,Missouri,2018,6121715,124.2586739869279,91.792,314182.4,46680.0,41810.0,30663.0,3.24,122.0,3975.0,41.23809523809524
1763,Missouri,2019,6138314,116.4873622209673,92.522,321329.1,48425.0,43331.0,30695.0,3.21,120.0,3950.0,40.76190476190476
1764,Missouri,2020,6154913,108.1818320646972,92.157,315332.6,52143.0,47023.0,33415.0,6.19,118.0,4418.0,37.904761904761905
1765,Missouri,2021,6258495,116.4274326062183,92.003,331580.9,56630.0,50491.0,31901.0,4.08,119.0,4814.0,39.95238095238095
1766,Missouri,2022,6286810,112.8734373101804,91.04,339652.4,58986.0,51528.0,30293.0,2.49,115.0,4940.0,41.285714285714285
1767,Missouri,2023,6314532,,91.762,348487.4,62484.0,55828.0,28601.0,,,,43.95238095238095
1768,Missouri,2024,6341636,,,356653.4,64740.0,57778.0,,,,,41.142857142857146
1769,Missouri,2025,6368097,,,,,,,,,,
1770,Missouri,2026,6393891,,,,,,,,,,
1771,Missouri,2027,6418991,,,,,,,,,,
1772,Missouri,2028,6443374,,,,,,,,,,
1773,Missouri,2029,6467014,,,,,,,,,,
1774,Missouri,2030,6489885,,,,,,,,,,
1775,Montana,1960,674767,,,,2137.0,1933.0,,,,,
1776,Montana,1961,676731,,,,2090.0,1878.0,,,,,
1777,Montana,1962,678695,,,,2437.0,2223.0,,,,,
1778,Montana,1963,680659,,,,2406.0,2181.0,,,,,
1779,Montana,1964,682623,,,,2447.0,2245.0,,,,,
1780,Montana,1965,684588,,,,2629.0,2398.0,,,,,
1781,Montana,1966,686552,,,,2814.0,2556.0,,,,,
1782,Montana,1967,688516,,,,2895.0,2620.0,,,,,
1783,Montana,1968,690480,,,,3040.0,2750.0,,,,,
1784,Montana,1969,692444,,,,3387.0,2980.0,,,,,
1785,Montana,1970,694409,14.35814459759418,,,3735.0,3339.0,,,,,
1786,Montana,1971,703637,14.85222346965958,,,3920.0,3549.0,,,,,
1787,Montana,1972,712865,15.68486541756064,,,4492.0,4022.0,,,,,
1788,Montana,1973,722093,16.98327086592349,,,5149.0,4594.0,,,,,
1789,Montana,1974,731321,16.54552233478907,,,5521.0,4909.0,,,,,
1790,Montana,1975,740549,16.799067543946,,,5978.0,5365.0,,,,,
1791,Montana,1976,749777,19.41725306204206,,,6337.0,5639.0,,5.88,,,
1792,Montana,1977,759005,20.6027763874894,,,6739.0,5956.0,,6.15,,,
1793,Montana,1978,768233,21.284896544634,,,7768.0,6908.0,,5.57,,,
1794,Montana,1979,777461,22.72052066159009,,,8299.0,7276.0,,5.21,,,
1795,Montana,1980,786690,20.27428522846754,,,9148.0,8043.0,,6.32,,,36.5
1796,Montana,1981,787927,18.67525893852692,,,10303.0,9093.0,,6.72,,,35.6
1797,Montana,1982,789165,16.34934190453247,,,10737.0,9583.0,,8.61,,,28.0
1798,Montana,1983,790402,16.62804811889771,,,11157.0,9999.0,,8.74,,,30.25
1799,Montana,1984,791640,20.62749461227099,,,11687.0,10508.0,,7.51,,,16.2
1800,Montana,1985,792877,22.12686267021935,,,11840.0,10647.0,,7.67,,,31.46153846153846
1801,Montana,1986,794115,23.4881243213088,,,12440.0,11298.0,,7.95,,,34.142857142857146
1802,Montana,1987,795352,23.51745861443971,,,12862.0,11582.0,,7.47,,,31.285714285714285
1803,Montana,1988,796590,28.61259876538907,,,13346.0,11962.0,,6.63,,,27.25
1804,Montana,1989,797827,29.02482520507603,,,14711.0,13106.0,,5.96,,,21.05263157894737
1805,Montana,1990,799065,27.92878111339034,,,15470.0,13808.0,,6.06,,,21.38095238095238
1806,Montana,1991,809378,29.14491121109502,,,16323.0,14650.0,,6.93,,,20.80952380952381
1807,Montana,1992,819691,30.49491359318573,,,16965.0,15203.0,,6.71,,,21.318181818181817
1808,Montana,1993,830004,28.05060687080707,,,17939.0,16097.0,,6.12,,,21.19047619047619
1809,Montana,1994,840317,30.97321903147585,,,18082.0,16149.0,,5.49,,,21.454545454545453
1810,Montana,1995,850630,30.65517328022868,,,18710.0,16742.0,,5.71,,,17.727272727272727
1811,Montana,1996,860943,27.89046603018095,,,19378.0,17292.0,,5.56,,,18.727272727272727
1812,Montana,1997,871256,29.85488167433756,,30144.8,20127.0,17886.0,,5.5,,,17.954545454545453
1813,Montana,1998,881569,32.01817940326102,,31456.1,21431.0,19018.0,,5.61,,,21.857142857142858
1814,Montana,1999,891882,32.76213089553124,,31633.4,21723.0,19207.0,,5.31,53.0,,19.066666666666666
1815,Montana,2000,902195,31.73233322129678,,32513.7,22982.0,20277.0,,4.83,52.0,,20.705882352941178
1816,Montana,2001,910917,32.0424663405372,,32689.6,23910.0,21108.0,,4.61,53.0,,18.5
1817,Montana,2002,919639,30.93728699158139,,33663.8,24516.0,22052.0,,4.55,53.0,,17.318181818181817
1818,Montana,2003,928361,33.10519691116024,,35249.5,26114.0,23718.0,,4.74,53.0,,17.047619047619047
1819,Montana,2004,937083,34.7554429396391,,36949.9,28034.0,25527.0,,4.51,54.0,,19.1
1820,Montana,2005,945805,35.80407862751502,,38849.0,29839.0,26892.0,,4.07,54.0,524.0,20.6
1821,Montana,2006,954527,35.99644006116536,,40055.0,31870.0,28551.0,,3.34,52.0,,25.157894736842106
1822,Montana,2007,963249,37.97954732863592,,42057.7,33841.0,30087.0,,3.36,52.0,,26.473684210526315
1823,Montana,2008,971971,37.1922545716771,94.113,42049.3,35569.0,31812.0,2975.0,4.73,48.0,,26.210526315789473
1824,Montana,2009,980693,33.07551577109099,93.218,40938.4,34479.0,31475.0,2786.0,7.12,48.0,,30.88888888888889
1825,Montana,2010,989415,34.91892322509857,92.458,42469.8,35999.0,32946.0,2686.0,7.18,48.0,,33.421052631578945
1826,Montana,2011,998896,31.97449818230557,94.251,43532.2,38150.0,34553.0,2722.0,6.62,48.0,,32.22222222222222
1827,Montana,2012,1008377,30.68585219203058,93.207,44329.1,40217.0,36292.0,2777.0,5.8,48.0,,33.1578947368421
1828,Montana,2013,1017858,31.99321836017924,92.881,45114.7,40142.0,35947.0,2843.0,5.34,50.0,,32.0
1829,Montana,2014,1027339,32.45173106938164,95.172,46166.7,41850.0,37301.0,3245.0,4.67,50.0,581.0,31.68421052631579
1830,Montana,2015,1036820,32.40282833413394,95.01,47765.6,43095.0,38330.0,3591.0,4.29,50.0,637.0,32.94736842105263
1831,Montana,2016,1046301,30.96607020714918,93.866,47189.6,43301.0,38583.0,3877.0,4.32,50.0,626.0,30.68421052631579
1832,Montana,2017,1055782,31.08230982239307,94.244,48470.5,45369.0,40536.0,3998.0,4.09,55.0,579.0,35.578947368421055
1833,Montana,2018,1065263,31.09679549169469,92.371,49455.0,47208.0,42372.0,4051.0,3.75,56.0,598.0,33.94736842105263
1834,Montana,2019,1074744,32.13673529144603,94.25,50263.5,49654.0,44295.0,4490.0,3.5,57.0,657.0,30.736842105263158
1835,Montana,2020,1084225,26.08015640100099,91.973,49981.4,53487.0,47745.0,5254.0,5.84,56.0,729.0,29.57894736842105
1836,Montana,2021,1102595,28.33776825594471,91.4,53303.7,58973.0,51676.0,5224.0,3.38,59.0,875.0,34.473684210526315
1837,Montana,2022,1114283,29.49889468310521,90.164,55193.9,61610.0,52757.0,4786.0,2.63,59.0,803.0,30.75
1838,Montana,2023,1126162,,90.244,57373.3,65075.0,57175.0,5006.0,,,,30.391304347826086
1839,Montana,2024,1138231,,,58519.7,67615.0,59264.0,,,,,24.041666666666668
1840,Montana,2025,1150495,,,,,,,,,,
1841,Montana,2026,1162954,,,,,,,,,,
1842,Montana,2027,1175611,,,,,,,,,,
1843,Montana,2028,1188468,,,,,,,,,,
1844,Montana,2029,1201527,,,,,,,,,,
1845,Montana,2030,1214790,,,,,,,,,,
1846,Nebraska,1960,1411330,,,,2216.0,2005.0,,,,,
1847,Nebraska,1961,1418546,,,,2223.0,1996.0,,,,,
1848,Nebraska,1962,1425762,,,,2386.0,2165.0,,,,,
1849,Nebraska,1963,1432978,,,,2433.0,2201.0,,,,,
1850,Nebraska,1964,1440195,,,,2491.0,2282.0,,,,,
1851,Nebraska,1965,1447411,,,,2761.0,2537.0,,,,,
1852,Nebraska,1966,1454627,,,,2995.0,2729.0,,,,,
1853,Nebraska,1967,1461844,,,,3097.0,2809.0,,,,,
1854,Nebraska,1968,1469060,,,,3282.0,2952.0,,,,,
1855,Nebraska,1969,1476276,,,,3649.0,3220.0,,,,,
1856,Nebraska,1970,1483493,27.56038377116738,,,3897.0,3468.0,,,,,
1857,Nebraska,1971,1492126,27.54694930610353,,,4234.0,3833.0,,,,,
1858,Nebraska,1972,1500759,29.51080072772243,,,4645.0,4131.0,,,,,
1859,Nebraska,1973,1509392,30.21778974759453,,,5382.0,4798.0,,,,,
1860,Nebraska,1974,1518025,29.10045510157449,,,5570.0,4906.0,,,,,
1861,Nebraska,1975,1526659,28.75524801731749,,,6336.0,5693.0,,,,,
1862,Nebraska,1976,1535292,31.24448814012292,,,6597.0,5901.0,,3.15,,,
1863,Nebraska,1977,1543925,31.24427440634985,,,7123.0,6291.0,,3.37,,,
1864,Nebraska,1978,1552558,30.84493851344145,,,8208.0,7287.0,,2.97,,,
1865,Nebraska,1979,1561191,31.64218836885978,,,8844.0,7751.0,,2.85,,,
1866,Nebraska,1980,1569825,30.19056320809354,,,9392.0,8244.0,,3.81,,,28.5
1867,Nebraska,1981,1570681,28.38245126711311,,,10858.0,9614.0,,4.12,,,25.333333333333332
1868,Nebraska,1982,1571537,28.86668228338678,,,11643.0,10160.0,,5.5,,,38.0
1869,Nebraska,1983,1572393,29.9260457225221,,,12031.0,10768.0,,5.57,,,34.5
1870,Nebraska,1984,1573249,31.60198027075101,,,13344.0,12079.0,,4.49,,,31.5
1871,Nebraska,1985,1574105,30.52370478517229,,,14101.0,12757.0,,5.05,,,31.25
1872,Nebraska,1986,1574961,28.94381672117743,,,14606.0,13213.0,,4.83,,,33.5
1873,Nebraska,1987,1575817,30.13220386027457,,,15307.0,13794.0,,4.21,,,32.6
1874,Nebraska,1988,1576673,34.08374794400242,,,16359.0,14741.0,,3.44,,,34.285714285714285
1875,Nebraska,1989,1577529,32.55336925033799,,,17320.0,15511.0,,2.86,,,33.142857142857146
1876,Nebraska,1990,1578385,32.88397668496392,,,18486.0,16525.0,,2.38,,,27.857142857142858
1877,Nebraska,1991,1591672,33.82132524353165,,,19014.0,17046.0,,2.66,,,28.75
1878,Nebraska,1992,1604960,32.78393914552512,,,19974.0,17946.0,,2.87,,,25.375
1879,Nebraska,1993,1618248,35.87181118075675,,,20460.0,18357.0,,2.77,,,25.25
1880,Nebraska,1994,1631536,35.78648991898143,,,21592.0,19346.0,,2.62,,,24.90909090909091
1881,Nebraska,1995,1644824,38.4008890760286,,,22561.0,20105.0,,2.63,,,21.833333333333332
1882,Nebraska,1996,1658111,39.54763756779813,,,24321.0,21654.0,,2.67,,,25.625
1883,Nebraska,1997,1671399,40.90009600377618,,73974.1,24880.0,21933.0,,2.41,,,26.428571428571427
1884,Nebraska,1998,1684687,42.90362118697762,,75750.0,26387.0,23220.0,,2.51,,,25.142857142857142
1885,Nebraska,1999,1697975,41.70894345971419,,77421.1,27467.0,24164.0,,2.72,85.0,,38.5
1886,Nebraska,2000,1711263,41.64664915936582,,80268.2,28924.0,25384.0,,2.79,85.0,,37.583333333333336
1887,Nebraska,2001,1722770,42.90047967921998,,82268.1,30184.0,26657.0,,3.15,84.0,,37.166666666666664
1888,Nebraska,2002,1734278,42.33782140771542,,83433.2,30553.0,27510.0,,3.68,86.0,,32.5
1889,Nebraska,2003,1745786,43.62331496674171,,88310.7,32268.0,29397.0,,3.94,85.0,,34.583333333333336
1890,Nebraska,2004,1757294,43.38591377841639,,90607.6,33496.0,30527.0,,3.91,85.0,,34.916666666666664
1891,Nebraska,2005,1768802,43.77932371126118,,94556.0,34401.0,31085.0,,3.76,87.0,704.0,35.333333333333336
1892,Nebraska,2006,1780309,44.29457327545616,,97322.8,35718.0,31989.0,,3.04,85.0,,33.25
1893,Nebraska,2007,1791817,44.60458656896803,,99780.7,38184.0,34040.0,,2.92,85.0,,36.53846153846154
1894,Nebraska,2008,1803325,46.63718382439386,89.609,99860.1,40291.0,36096.0,5423.0,3.26,86.0,,35.69230769230769
1895,Nebraska,2009,1814833,47.23961063555304,90.668,99986.4,39422.0,36123.0,5044.0,4.66,87.0,,30.25
1896,Nebraska,2010,1826341,49.94125437025926,92.13,103940.8,41085.0,37520.0,4970.0,4.7,88.0,,34.0
1897,Nebraska,2011,1839857,52.30844770933525,91.444,109734.2,45607.0,41492.0,4566.0,4.4,86.0,,34.72727272727273
1898,Nebraska,2012,1853373,50.48650212348356,92.325,109686.3,46385.0,41952.0,4693.0,3.88,89.0,,37.90909090909091
1899,Nebraska,2013,1866889,53.23613404056705,91.876,111382.2,45911.0,41178.0,4681.0,3.68,87.0,,31.90909090909091
1900,Nebraska,2014,1880406,51.91166858386148,91.839,115651.9,48187.0,43146.0,4922.0,3.25,89.0,781.0,30.09090909090909
1901,Nebraska,2015,1893922,50.45741936837007,91.256,119640.8,49708.0,44541.0,4928.0,2.98,88.0,799.0,30.727272727272727
1902,Nebraska,2016,1907438,48.02869886089626,90.869,121303.1,48688.0,43540.0,5374.0,3.07,88.0,772.0,29.6
1903,Nebraska,2017,1920955,47.53998889313646,89.833,123219.9,49533.0,44422.0,5609.0,2.98,94.0,811.0,34.55555555555556
1904,Nebraska,2018,1934471,52.04077806472348,91.88,125543.4,51436.0,46398.0,5482.0,2.92,93.0,806.0,33.0
1905,Nebraska,2019,1947987,50.2020618640132,92.542,127568.9,53513.0,48106.0,5781.0,3.12,93.0,851.0,29.444444444444443
1906,Nebraska,2020,1961504,46.24314820117299,92.81,126734.9,56745.0,51155.0,5993.0,4.31,93.0,903.0,30.22222222222222
1907,Nebraska,2021,1997205,46.99788772119917,91.943,134939.9,63517.0,56763.0,3014.0,2.69,92.0,897.0,34.3
1908,Nebraska,2022,2016475,48.06628984288687,89.874,139440.9,66923.0,58882.0,5568.0,2.34,93.0,989.0,26.8
1909,Nebraska,2023,2036310,,90.376,145019.6,71006.0,63905.0,3372.0,,,,33.888888888888886
1910,Nebraska,2024,2056723,,,145909.4,71859.0,64440.0,,,,,33.0
1911,Nebraska,2025,2077726,,,,,,,,,,
1912,Nebraska,2026,2099330,,,,,,,,,,
1913,Nebraska,2027,2121548,,,,,,,,,,
1914,Nebraska,2028,2144391,,,,,,,,,,
1915,Nebraska,2029,2167871,,,,,,,,,,
1916,Nebraska,2030,2192001,,,,,,,,,,
1917,Nevada,1960,285278,,,,3079.0,2730.0,,,,,
1918,Nevada,1961,305624,,,,3153.0,2771.0,,,,,
1919,Nevada,1962,325970,,,,3369.0,2975.0,,,,,
1920,Nevada,1963,346316,,,,3350.0,2941.0,,,,,
1921,Nevada,1964,366662,,,,3388.0,3040.0,,,,,
1922,Nevada,1965,387008,,,,3480.0,3130.0,,,,,
1923,Nevada,1966,407354,,,,3656.0,3279.0,,,,,
1924,Nevada,1967,427700,,,,3857.0,3451.0,,,,,
1925,Nevada,1968,448046,,,,4340.0,3802.0,,,,,
1926,Nevada,1969,468392,,,,4747.0,4068.0,,,,,
1927,Nevada,1970,488738,10.7789749846989,,,5191.0,4615.0,,,,,
1928,Nevada,1971,519913,13.79894027835263,,,5501.0,4945.0,,,,,
1929,Nevada,1972,551089,18.92681417347861,,,5847.0,5225.0,,,,,
1930,Nevada,1973,582264,20.10654267240593,,,6381.0,5703.0,,,,,
1931,Nevada,1974,613440,20.40728694170416,,,6746.0,6006.0,,,,,
1932,Nevada,1975,644615,20.95845652209707,,,7331.0,6692.0,,,,,
1933,Nevada,1976,675791,22.2430017358362,,,7994.0,7184.0,,8.82,,,
1934,Nevada,1977,706966,23.73181198015971,,,8815.0,7873.0,,6.77,,,
1935,Nevada,1978,738142,22.54200631851794,,,10045.0,8883.0,,4.42,,,
1936,Nevada,1979,769317,23.46153968095998,,,10942.0,9593.0,,4.87,,,
1937,Nevada,1980,800493,22.36546479201321,,,11949.0,10545.0,,6.32,,,71.0
1938,Nevada,1981,840627,23.88672292630878,,,12975.0,11411.0,,7.32,,,60.25
1939,Nevada,1982,880761,25.37130069034349,,,13332.0,11828.0,,10.05,,,48.25
1940,Nevada,1983,920895,25.21882865642666,,,13893.0,12426.0,,9.84,,,37.25
1941,Nevada,1984,961029,26.48220956132883,,,14741.0,13200.0,,7.66,,,57.5
1942,Nevada,1985,1001163,23.47276452450942,,,15553.0,13845.0,,7.48,,,55.0
1943,Nevada,1986,1041297,27.124215145003,,,16295.0,14468.0,,6.38,,,50.0
1944,Nevada,1987,1081431,27.49921815441478,,,17009.0,15021.0,,6.2,,,38.6
1945,Nevada,1988,1121565,31.43078564192033,,,18443.0,16235.0,,5.24,,,41.333333333333336
1946,Nevada,1989,1161699,31.43706102048533,,,19632.0,17276.0,,4.66,,,39.166666666666664
1947,Nevada,1990,1201833,30.75983946228574,,,20512.0,18023.0,,4.7,,,43.6
1948,Nevada,1991,1281475,32.70235700536649,,,21250.0,18862.0,,5.9,,,37.833333333333336
1949,Nevada,1992,1361117,33.72104785775116,,,22540.0,19972.0,,6.8,,,33.57142857142857
1950,Nevada,1993,1440760,34.07640631636666,,,23337.0,20604.0,,6.9,,,34.875
1951,Nevada,1994,1520402,36.30531223886189,,,24306.0,21541.0,,6.24,,,36.44444444444444
1952,Nevada,1995,1600045,35.48656016961676,,,25339.0,22447.0,,5.57,,,35.333333333333336
1953,Nevada,1996,1679687,38.21926458163414,,,26608.0,23308.0,,5.06,,,35.55555555555556
1954,Nevada,1997,1759329,38.1591966552,,97208.5,27464.0,24114.0,,4.38,,,36.22222222222222
1955,Nevada,1998,1838972,40.81789780826296,,102779.4,29256.0,25555.0,,4.18,,,32.888888888888886
1956,Nevada,1999,1918614,41.42452126117141,,110091.0,30301.0,26453.0,,3.97,22.0,,43.0
1957,Nevada,2000,1998257,45.63227073037005,,114810.2,31858.0,27743.0,,4.12,22.0,,40.57142857142857
1958,Nevada,2001,2068486,44.79814749269832,,116267.3,32418.0,28441.0,,5.19,24.0,,40.857142857142854
1959,Nevada,2002,2138715,41.67722381618764,,120180.1,32180.0,28757.0,,5.68,26.0,,39.857142857142854
1960,Nevada,2003,2208945,43.9704112194166,,125905.4,33136.0,29853.0,,5.28,25.0,,38.5
1961,Nevada,2004,2279174,48.09494580286159,,139373.0,35173.0,31486.0,,4.46,30.0,,35.375
1962,Nevada,2005,2349404,50.18082713273043,,150680.9,37907.0,33539.0,,4.12,32.0,1104.0,35.44444444444444
1963,Nevada,2006,2419633,41.68047363234248,,156297.9,39437.0,34940.0,,4.07,33.0,,38.25
1964,Nevada,2007,2489862,41.83138589903194,,157734.3,39870.0,35362.0,,4.59,33.0,,35.6
1965,Nevada,2008,2560092,40.95173131328282,101.214,152745.6,38640.0,34684.0,18948.0,6.88,35.0,,33.8
1966,Nevada,2009,2630321,39.46139320425667,103.042,140304.3,36125.0,33092.0,18650.0,11.72,35.0,,34.2
1967,Nevada,2010,2700551,41.36054965042152,100.763,142614.2,37289.0,34194.0,18130.0,13.73,36.0,,33.1
1968,Nevada,2011,2740957,37.8445629801162,102.213,144341.2,38595.0,35183.0,14880.0,13.32,38.0,,33.5
1969,Nevada,2012,2781363,37.85722565407396,101.595,142986.1,39680.0,36057.0,16773.0,11.61,38.0,,36.7
1970,Nevada,2013,2821769,39.61343888771942,99.816,144549.3,39331.0,35223.0,16352.0,9.97,38.0,,39.2
1971,Nevada,2014,2862176,40.44353048920359,99.16,145303.6,41126.0,36999.0,18034.0,8.16,37.0,1166.0,42.888888888888886
1972,Nevada,2015,2902582,38.37371748435443,98.588,151055.9,43799.0,39238.0,20145.0,6.85,36.0,1340.0,41.666666666666664
1973,Nevada,2016,2942988,39.78067159734119,97.172,156007.4,44715.0,39693.0,19882.0,5.81,36.0,1395.0,38.55555555555556
1974,Nevada,2017,2983395,40.01462884385928,99.827,163199.1,46991.0,42037.0,16663.0,4.98,44.0,1496.0,39.55555555555556
1975,Nevada,2018,3023801,41.20969511919144,96.198,168638.5,49289.0,44143.0,17163.0,4.38,44.0,1547.0,38.44444444444444
1976,Nevada,2019,3064207,41.58735098964256,98.847,176029.7,51942.0,46751.0,15271.0,4.11,43.0,1437.0,35.44444444444444
1977,Nevada,2020,3104614,36.01974975525923,97.188,166077.0,54656.0,49110.0,14863.0,13.7,46.0,1761.0,39.111111111111114
1978,Nevada,2021,3224309,39.3769202295905,95.413,182474.1,60775.0,53531.0,13552.0,6.94,47.0,2026.0,41.44444444444444
1979,Nevada,2022,3269781,40.38722571418911,96.324,190463.3,62493.0,53681.0,14566.0,5.36,46.0,2110.0,40.111111111111114
1980,Nevada,2023,3313223,,96.98,195405.6,65822.0,58197.0,13888.0,,,,40.44444444444444
1981,Nevada,2024,3354541,,,200921.3,68657.0,60689.0,,,,,38.44444444444444
1982,Nevada,2025,3393639,,,,,,,,,,
1983,Nevada,2026,3430422,,,,,,,,,,
1984,Nevada,2027,3464794,,,,,,,,,,
1985,Nevada,2028,3496661,,,,,,,,,,
1986,Nevada,2029,3525928,,,,,,,,,,
1987,Nevada,2030,3552499,,,,,,,,,,
1988,New Hampshire,1960,606921,,,,2271.0,2036.0,,,,,
1989,New Hampshire,1961,619997,,,,2356.0,2119.0,,,,,
1990,New Hampshire,1962,633073,,,,2464.0,2210.0,,,,,
1991,New Hampshire,1963,646149,,,,2503.0,2235.0,,,,,
1992,New Hampshire,1964,659225,,,,2635.0,2401.0,,,,,
1993,New Hampshire,1965,672301,,,,2787.0,2527.0,,,,,
1994,New Hampshire,1966,685377,,,,3031.0,2716.0,,,,,
1995,New Hampshire,1967,698453,,,,3235.0,2897.0,,,,,
1996,New Hampshire,1968,711529,,,,3513.0,3124.0,,,,,
1997,New Hampshire,1969,724605,,,,3842.0,3401.0,,,,,
1998,New Hampshire,1970,737681,12.82634791807248,,,3997.0,3520.0,,,,,
1999,New Hampshire,1971,755973,13.35884391596126,,,4225.0,3789.0,,,,,
2000,New Hampshire,1972,774266,14.09027270937734,,,4557.0,4025.0,,,,,
2001,New Hampshire,1973,792559,13.60342434356149,,,5005.0,4475.0,,,,,
2002,New Hampshire,1974,810852,12.59005645413358,,,5406.0,4812.0,,,,,
